parent_uuid	parent_concept	uuid	concept
		a741f6fd-bac7-4f83-8142-b7c72b967901	Pediment
		9e77ea57-3550-4f29-9318-d30eb214da19	Column
		2cebf7b6-d360-44af-8627-5041cb53bcfd	Vault
		5e87d515-c87a-4d2c-bb54-868e625167ea	Gutters
		642e89b5-70cb-46e1-851d-7930858b7f65	Room
		09b4c65a-6c8f-4e76-8aac-41f37a25b564	Joints
		b6ddace0-37db-43da-a43f-9f03547c411c	Services
		7d247fd7-bece-4727-8ef9-23523ac477cb	Arch
		99eb9ff7-6873-4c58-bba5-150459cefdd1	Floor
		7b0e6763-fa0d-4ef6-b529-848222dea9de	Cornice
		f0dd811d-e75b-46d5-9663-ebf30f7998a2	Dome
		e232f39d-93f0-4e0d-91db-2fad3349e1b5	Balcony
		5e1fcc4e-9f06-4e3a-b190-70e19d809be2	Porch
		d1fdb749-9c08-4d11-a568-1054eedbff10	Waterfront
		e1e7d3e9-dd63-4b00-a3a5-626dcb97da12	Colour/Texture Difference
		f4b7d7fd-a978-4431-a958-8ca13a215579	Disturbance Type
		3b9fc0d1-6a20-48a2-a2ae-e28ade041c57	Religious Activities
		8ff40fab-8707-4eaa-b365-1b677ea2b7c1	Social/Cultural Uses of Heritage
		e25c1854-6a7b-4ea2-ad43-737a43ab9e60	Industrial/Productive
		36b17080-7554-4ba7-b8ba-8243ee51d3f3	Hydraulic Use
		ee4fd391-a605-4cd5-afd2-efa865d4352c	Hunting/Fishing
		4003f05c-a028-44b6-b7e9-9667f73687c7	Military/Armed Conflict
		be53b762-4597-431c-a525-fe7bcd313fe3	Building and Development
		6bd3aba9-074c-4088-ad01-a31444a061af	Agricultural/Pastoral
		e4a302a3-915c-45d4-9b8f-99f2790d7ab5	Status/Display/Monumental
		7718baf1-cc65-46aa-8a97-4700e4f01766	Trade/Commercial Use
		9fbb8374-0f70-4a3d-bdcb-dc6846200564	Defensive/Fortification
		16368a39-cc9f-4ff6-845f-f34b2f4839d5	Infrastructure/Transport
		269207ca-ca4e-427f-a54c-64e891c9363b	Management and Institutional Factors
		0c6efb18-3db7-4f50-9545-108837bbbcf2	Tourism/Visitor Activities
		3a5217bb-d397-4cd6-a4f0-cfa0731d66d1	Looting/Illegal Activities
		4cfaa1d7-8509-410d-befc-beec91f4367b	Unknown
		413b6770-56b4-4037-9530-37d6c7fed3c4	Public/Institutional Use
		8ac97f69-6b8a-4e64-a4f9-0163d94e3e0f	Maritime
		fe0317f5-8e34-4c98-9685-88862b49595c	Funerary/Memorial
		347dc4ac-65e7-4ef1-9cbc-354b5fb0b875	Multi-Component
		aa8a0460-dde6-4e2d-9823-aca6eafe10bb	Summary of Significance
		bdafc501-0446-4052-b4b8-949c462a13ac	Investigator Role
		270e5b36-4d18-4b6e-a7ee-c49e3d301620	MarEA Project Staff
		19da3a44-8503-4425-b3ec-9ffc1dc613d8	Private Sector
		a1f4e413-96b3-4ba8-96f1-9c7a24991f96	Volunteer/Independent Researcher
		016abf84-1a6b-41d7-a4a8-8f0c7a637cb1	Government Authority/Staff
		b3c1325c-e837-46ab-9e71-514b42de3cba	Academic Researcher
		884a80df-8e2d-490d-b97e-3de77961f554	Façade / Wall
		c2f5c41d-e20d-4987-b98c-5475ba96959d	Every Other Year
		08035874-9e7a-4e57-a044-98b42af0cd84	Reef
		639ef8cd-d31d-4cb2-91ca-2760673876ce	Unknown
		a3caef02-189f-4967-87fe-3ac003004f04	Middle Bronze Age 1 (Northern Mesopotamia)
		fe6265c7-f111-4fd9-9dad-7f2f034e8871	Rubble Spread/Architectural Fragments
		c5b51165-6a48-403b-8589-5c119efe3ed7	Plain/Plateau
		7fe8981e-fa2e-4802-be88-14cac50e7182	Tile (Unglazed)
		fb481db6-0f0a-4f90-88e5-5de6ffe2d93a	Unpublished Paper/Presentation
		005fd012-4e02-4090-917e-134681fa5a75	inches (in)
		bbb2994a-78f6-4fcf-ab97-4545d6a1b8f0	2-4 feet
		f05d62ed-42f4-43f7-bdbd-cea8d915f247	0.7-2.8 m
		1176e744-f54d-4554-bd47-142c882bb045	Copyright
		89710ea3-b5f6-40a7-bb86-88b2063a0433	Educational License
		a196dbff-e562-4dbf-bc93-a7fcc1a200a6	Standard License
		7723bb18-d346-43f9-a23e-653fe279a562	Copyright (All Rights Reserved)
		3886e043-0157-4db5-a8cb-d910a7733beb	Crown Copyright
		64c89b9e-ad78-4b6a-98a3-d4119bda0d36	Non-metric camera
		da4300df-0af5-4d66-b835-8fba55ea21b0	Render
		66016c75-cd53-4de2-82e3-c4060098d23c	Lime Plaster
		b4c6ada2-44c2-4446-a82b-6d45582eaf31	Cement-based Render
		e6ff1fec-ed88-4555-97f7-9f77d7e719e7	Roughcast/Pebbledash
		3fc5e044-edf0-40f2-8f59-f8134ac2205d	Stucco
		9f24a771-5fc2-4dc8-b458-a3fcadb38826	Geoarch Feature Landform Type
		8b43c5ae-9c2e-4775-a73d-dea9043a00a9	Pit/Shaft
		dfc1fb19-d147-4ae1-aad1-e27f7e965aaa	Depression/Basin
		b3bab7ca-20b3-4b8a-b5a7-b7de7e6bfb5f	Terrace/Platform
		e5a5848d-6bfa-4f8f-a0d4-ee9a0a04aaa8	Terrace
		a240f729-6b7b-492e-96d6-417df74d2fda	Bed/Sedimentary Deposit
		c4f17ae6-22e1-474e-8168-8c0d63123c6a	Channel/Gully
		6feb8fa0-cddd-4fc9-8c72-df520b41172d	Cliff/Scarp
		7ea16156-be6c-4692-ab3d-5eb760e6be8d	Ridge
		f12434c4-3622-4e49-b58e-a2eca5a7f30b	Archaeological Feature/Structure
		239f985b-74fe-40e4-8cfa-9e0f8367866a	Laser Rangefinder
		30271e8a-ece1-4dd3-92f0-92e367591bdd	Component Type
		7e825c48-7884-4e03-9508-f529c2aa8f59	All Interior Components
		8ca08d1f-ccc1-4e02-a89f-a7d4b805d28a	Other Components
		2101663d-5580-4fab-8258-e22a44a5b3e3	External Area or Space
		58fff0a3-84b4-45df-9e6f-a963e1383a18	Vertical Elements
		154bc08d-a809-4e4b-86d8-5d382d35378e	All Exterior Components 
		6f3d23f6-aee7-4004-ab1e-40195afb140a	Fixtures and Fittings
		0ea640eb-7e58-42cc-82da-398e685ec2fd	Community Plan Area
		7b2919da-b666-4ffb-9263-caaffee2d9ed	Late South Arabian (Southern Arabia)
		59c25d37-d81f-4e11-b9e8-f279775f24ed	Lichen and Mosses/Sparse Vegetation
		ba741cf0-d2b4-4234-9f15-0b74101ae7fd	Precipice/Edge
		ab50fdcb-6400-4f5b-b4fc-79544efcd6f3	Proto South Arabian (Southern Arabia)
		92c6be40-1f0c-46a4-a4df-dc1d0c22eb41	Geoarch Overall Location Type
		7d7846bb-601e-4e82-90ee-a042e86ed123	Interpolated boundary
		f445cd90-e98c-40c7-ac8d-717447a05604	Observed geoarchaeological boundary
		6ce2bff7-8314-4130-9f9d-5ba9286cc6ef	Rubble Stone
		6ede5f60-933c-4fb9-9b50-6f6a878faf91	Cultural Sub-Period Certainty Type
		f4b0a52b-229b-498c-999f-238551071c76	Definite
		206a8456-0d7d-406b-888e-47ae2f3f8009	Probable
		240c64d4-a6ad-41c0-9901-da5e7e74ac6f	Bronze Age, Early Dynastic II (Southern Mesopotamia)
		93d2df27-cc8a-44fa-bdd1-f4032b75bcab	Unknown
		484eff17-3115-4bb5-8245-a57e197f011c	Negligible
		65c64194-fc10-4d95-ab38-0a5166d3c6ee	Fair
		d1809a98-1e4d-4cbc-adf7-b6403c3a7f75	TEST
		981e6808-c95d-4ac6-ac46-a8308a02e49b	International Waters
		20cf8a9a-a648-41a8-87f4-7539faccac17	Bedrock Geology Type
		6eca5992-e3d7-45c5-855e-d6410390fe70	Igneous (undefined)
		3a26a6e5-a1f6-4cb9-9aef-a1fe98c7e26d	Mudstone/Siltstone
		0516329e-0abd-4040-bd6b-4989dbd3fa4d	Slate
		6186a311-0110-4cb4-ba44-006bdfb7a315	Limestone/Chalk/Dolomite
		7ddbd991-34f1-46d4-bc0a-18ee4ed6a155	Tuff
		bf9c4f38-0138-47a0-9ebd-c3209d9aefcd	Sedimentary (undefined)
		78f53f53-2824-4bb3-ac3e-e1190afe0433	Granite
		75bcbb9e-b1d7-428d-b2f2-f6a88111dd96	Basalt
		03ced327-e265-4c1e-8e2f-511313f0211a	Organic sedimentary rock
		03806b3d-0f3c-4a46-86cb-15d4a39c06f2	Sandstone
		28b4f8fc-09c7-4e44-b526-de1417cf7bce	Conglomerate
		1c4a9842-ff43-486e-88c6-69940deddd65	Marble
		10b4a2c0-d817-4bb7-8b6b-e4ddb1b4186a	Metamorphic (undefined)
		8c8043b4-0014-45e3-8e57-130222816fda	Risk Probability
		78be632f-8cd2-4abb-8a5c-540b400ca7cd	5 - Certain
		ed733b78-1e2a-4688-aca4-c2c7292b3644	4 - Probable
		d83a2418-566e-492b-8026-77aeed4afaf6	3 - Likely
		61564f53-b6db-4f3d-be8c-d69eb4c0f7d1	1 - Unlikely
		dc60e3f1-4bc3-4d14-99c9-37f4ea393b40	2 - Possible
		03009c4d-5800-4a84-a6fa-02e7f7aaa474	Not Applicable
		fa0b7036-9510-4471-a0c6-e078f18f9d44	Neolithic (Egypt)
		fd2a4126-1c59-41d8-9d88-2a23bc940ca5	PADIS
		77630095-956c-43b1-8a4d-558dc625b654	Disturbance Extent Type
		4e1b14d2-458c-4cf2-a251-a949e8943774	11-30%
		2eef0519-3503-4e5e-80a1-9b4555d03db3	61-90%
		70b81b75-4767-4aff-a296-e7422424203f	Unknown
		2479bd11-1c32-434e-be51-40dc5a71eff0	No Visible/Known
		7d094313-cf4f-4b5e-afa8-9944cad15605	1-10%
		16bc979c-7291-45c5-b881-46f103ec2f0d	31-60%
		826d916a-2700-4df0-97fb-efdf82840a2d	91-100%
		eb4c6449-c671-4ab3-98b9-80c06e0ba36a	Mortar (Concrete)
		6ffb7305-2836-4f09-af1b-6f7d557cd710	Late Dynastic (Egypt)
		af391c5f-4dd5-4f9f-bf97-a129c63a4514	Attached 1 side
		94136fc1-06aa-4265-a262-0fa9aaeae4c0	Film/Podcast
		80205e78-330b-42e8-a25f-85670eac899e	MIS6
		b8fdf87a-0380-4aa4-a399-f098244af791	Negligible
		e283de0d-51f8-46df-bfc6-5dcae348771e	Whiskbroom
		b5db9170-aec9-42de-815b-c17a1d79b3e9	Site Morphology Type
		60dbab7f-bba2-475b-a036-347ca34e415e	Positive/Built Feature
		3409b035-df09-422b-8419-d999fae5a719	Negative/Cut/Dug Feature
		486d3ede-93eb-4bcb-9434-d91fa8767b87	Unknown
		744d59c7-7d1e-4f71-86ec-0a33ee438b4c	Bronze Age, Middle Babylonian (Southern Mesopotamia)
		0f88ba62-4f62-4774-b1ea-fc841110c86c	Administrative Subdivision Type
		3711bc0f-3229-440f-8b1e-612fca4ff4a3	Neighborhood Council
		19e17d1c-384b-48f2-83bd-1e8d0786eee2	Neighborhood
		9d54d8a6-e723-4d61-b4be-06c9960d89c0	Council District
		98265a0d-3816-4caf-ae03-b5f078fffdd5	Site Function Type
		03ce5086-b961-476d-bbcb-c645b3842656	Religious
		e090c5f2-64b4-4bd5-802b-a53b3554daf0	Defensive/Fortification
		9f7ac924-7bee-47ee-ab43-d8fd05459e64	Trade/Commercial
		f8bc5d01-42b6-41b8-8b01-dff18fcee2b0	Military
		a7450443-b178-42e7-b7aa-c4db91cc78cf	Infrastructure/Transport
		f69ef14e-1765-4d91-9a9e-86f0ba82c2ac	Public/Institutional
		f0a5ec7f-ca4a-4277-a55b-add8c5075b1a	Maritime
		905979d6-b41a-4b78-a063-8d5a2c5377df	Hunting/Fishing
		267edc6f-7f2a-4cc2-894a-53f90b2b6952	Educational
		9e8855a8-b118-4278-a3f5-7c1471f76a1d	Unknown
		c5aa3772-a0f4-4360-8c58-6c8ca6b8c1d5	Agricultural/Pastoral
		1b2ed566-bf54-4bff-888d-a29d939206c8	Neolithic, Early/Aceramic/Pre-Pottery B (Levant/Mesopotamia)
		71258e25-39c8-4f52-b880-2472fbaa5339	Roman Imperial, Early (Levant/Mesopotamia)
		3f380ff9-e165-41a2-a2ad-8fc5c1d0efa1	1.24-1.38 m
		5c281f94-77e7-457a-b714-96d50172d320	0.31-0.38 m
		7a33dd7f-e35a-4667-be67-17493403d25b	Trend and Stability
		510ebf65-b2e4-4f1f-b30e-f5d9fc0be1a0	Not Known
		320fada9-1f67-4b2f-9766-a52620e520b6	New
		6ed7449c-9837-4255-9411-a3fdd7db2e46	Decreasing (Dist or Damage Check)
		5b29c51a-3646-4dde-b245-4d6a4fab8699	Increasing (Disturbance)
		0cd36313-7162-4813-b65d-41b45d2abc88	Stable
		b4974a26-fe58-4bb5-920d-2aed4311d607	No Longer Present
		30595a21-7d37-4a28-a28b-4dd846cc1e72	Medium
		6838d82d-9346-4e59-88d3-d982532a6fcd	Raw Material
		c025956a-ea6d-4d09-b8e9-a042e1dc8468	Wood
		f5dbc4e5-0bd5-4f07-b788-46266227e8bc	Clay
		494d5090-9a50-4a31-ba2e-99d63299efda	Slate
		3bb42ab4-3d9f-4386-a576-b02aef89c55b	Palm
		694446c2-316b-4342-b3ed-726b8aaa5c54	Sediment
		e96bedee-74d9-43fc-a8e5-05d14a277e33	Assessment Type
		26f5486f-8e57-4003-a8b2-29e7cd29c932	Desk-based
		6fa4f62d-f24f-4e39-8a5f-894f10883ef8	Site Location Certainty Type
		52c60073-3f87-45ce-8eaa-d67a9e5412d3	High
		60844684-7b51-4cd1-96d2-7506214e0de6	Negligible
		63418993-eb70-4410-b2e0-9b61ad9b6dcc	Definite
		7b4b0a2f-4f25-476f-954a-831753dec6fc	Medium
		6cb6d372-9f4a-45c0-bb17-752352e5b83f	Low
		0e9212ef-084e-4861-a165-2e020a258629	Epipalaeolithic, Late (Levant/Mesopotamia)
		879a8fef-90b3-497e-929d-e9b2de9afa7b	Not Applicable
		346b87f0-b83d-4280-ba42-efa2a0168363	Book
		da23844b-2c2d-4f67-a6ac-9e731d8cc17b	Trees
		e53217ec-21f5-447d-8595-4e0ca7a5711f	Slopes
		98eedd01-90f2-4a8d-8cf4-5a0937d9ddf3	tons
		00f66832-4d5d-4e0b-b574-4cbf5c869bc7	Geoarch Feature Sediment Transition Type
		9f55dba9-196e-4555-8cf4-92d230f27547	Gradual
		d0473dff-aef0-4f38-bfdf-6bb46cda715b	Unclear/Unknown
		25378186-fe5d-4000-bf6e-33db726a59a6	Photographic Recording
		9bc1863a-bbb1-41ff-ac46-7331b7695769	Place Topography Type
		c7b6b30d-dc57-47d7-9d5b-5c6f216a68bb	Valley Bed
		b24d585f-6082-4ca9-8d68-99caaaba2f94	Summit
		6c17d7d8-55cb-4345-a17a-703ea676a9a7	Alluvial Fan
		8ab46343-4b89-4ca6-ab43-1ca3b21f514c	Watercourse Bed
		69927a05-569d-440b-b0c8-4c22b003128a	Ocean/Sea Shore
		e72d4b27-3e17-4480-a482-b7cd0515d6a2	Seabed
		7c021b06-5c72-4959-b92b-5281e83b0a2e	Series Type
		4ba7d093-7d11-42b8-b5ff-520bcdf05d34	Southern Levant
		a2560512-e942-4ffd-8329-9b1d32eb1a62	K737
		f6ff3935-f5e7-4333-8139-e2a1ccc19d08	Levant
		3c7fffb0-d5e1-41ad-9cbf-6f7e7c53e0e2	centimetres (cm)
		f1ab0be4-e9d7-43e2-9dd0-2a4aafff2ff2	Risk Extent Type
		bcf8c7a6-8bda-42c6-ba23-44d8162d7adf	31-60%
		fbeb56a9-6c54-496c-b340-c19efceb1ff4	Not Applicable
		cbf41764-70d2-4ee2-a616-b6754600c4b1	1-10%
		2210b17d-713e-4d6a-9e0c-3ef6923dd4e5	11-30%
		6642fd6c-e891-4f4a-a1e8-e5a590fdae95	61-90%
		039a7311-d6a9-4557-89ac-dba115e2b880	grams
		60a25188-b5f5-4888-b467-aff8e6fe1c56	Iron Age, Middle Assyrian (Mesopotamia)
		145465cd-4b67-489f-a8eb-c9a33f67f2b3	Map
		96170bee-2bab-480a-8033-3cbaf2af65ca	3-D Laser Scanner
		c0df390e-0a55-4b5f-8b0e-ee78ac5d8d9d	United Kingdom
		0e4ac0c2-d5a1-4484-bac1-bb0f5bf23b89	Camera
		0d220d82-ae47-445d-a4a2-3ff16143ec72	Plate
		36003bb1-01e6-492c-8629-03d251e9b771	FL 8 inch, 5 x 5 inch film
		645e4ce2-35a4-4ad5-8490-e61f31a07566	Film
		34ad3ac2-4886-4f02-af3d-b8049ceea48a	Estuary
		9e381a20-f1f6-4305-9185-10816b23820a	Coral Reef
		a4eeec99-9bfa-425a-8a1a-1e1a913bd046	Chalcolithic, Lapui/Yahya VA (Southern Iran)
		1eb6e2a5-6cca-4fce-9b0c-5ca9904e3da6	Other/Unlisted
		c1d4d4e3-390a-4be9-aba2-8391587a6aa8	Occurred before
		a0bfb897-999a-4af3-824c-8a266595c397	Flood Mitigation
		bc0c4938-1d84-4d5f-8bf0-3c52bfbf620c	Tile (Unclassified)
		6366fd05-8f33-445e-a52a-c00225b1b1fb	30 m
		2d0660f5-029a-400e-9a5a-74592a298cd7	South-West
		d5bacd05-0177-4998-a395-a62f65da2dc5	Terracotta
		527df81a-ef84-4fad-aea4-476dd6413691	Laser Scanning Survey
		bdc1588c-d4f3-467f-928d-817816f37770	Mud/Adobe (Block/Brick)
		19f9b90d-1221-46b1-a139-be21b342b796	Bronze Age, Early Dynastic I (Southern Mesopotamia)
		8918b293-adca-4717-ac69-47cec66a102b	Binding and Bonding Materials
		aa600f2c-0f93-46c8-9609-b8b8da75ed11	Mortar (Lime)
		d69d5033-8842-4bd5-943c-bf775a698bc2	Mortar (Unspecified)
		533faff8-5845-4aa0-a3c3-b8f0a57480dd	Brick Earth
		5c65098a-5f7c-40ed-bba2-30ef577bd805	Gypsum
		1437bb0e-d64b-40e1-9182-e58134676526	Mortar (Mud Mix)
		4d93d057-e900-4926-80dc-77956d91941c	Bitumen
		c753d1e4-743c-4fe2-923b-b9ef2563a9d4	Right Type
		18bbfa4d-6ad2-4c04-9f18-6b16caa397f1	Unknown
		7a7ab3e7-ee1d-4752-8f42-f0e4fa12c714	Creative Commons
		2c2816c1-cd5f-4ddf-83df-4caa798cf92d	No Known Restrictions
		8885e431-ebba-4f76-b25e-9dc5f67852d0	Public Domain
		2972c9bd-e863-4c3e-9b93-0cdea6ac88b2	© Her Majesty Queen Elizabeth II
		18ce71d3-52fa-4cb5-812b-b0183da2db49	Type Of Designation Or Protection
		0f97ec95-3080-4bab-afe8-f881c070b286	National Register
		fb7073f5-e458-4f5d-97d4-9001ec6b53a4	Local Register
		34564d01-7356-42e4-8c33-c4dd5c68528a	UNESCO World Heritage in Danger List
		bf3a0b28-dde0-4962-b436-01f58a428679	Managed Site
		b995c79c-7e31-4912-a9e4-8e42f1c0aff6	UNESCO World Heritage List
		89b2f441-c681-4ade-84a3-ec39ef861d79	UNESCO World Heritage Tentative List
		316f7043-d6a0-46b7-9446-fb4822772630	Neolithic (Arabia)
		f65cdab7-406a-476c-a678-bc27689a5923	Address Type
		521cc313-7bb7-4dba-b29d-1a1d89b9aed0	Alternative
		8a41c01d-9740-423c-a31f-f86601a2ce1b	Dunes/Aeolianite
		9699bad5-dabb-4284-ae53-db79c07051e3	Metric
		04862860-4655-4786-aae5-fb341753592b	1.85-2.07 m
		264ac918-2465-49cc-97c7-2a74a2253c79	1 m
		06383df0-66db-4658-82cb-f837bbc2f6f1	2 m
		d90c349c-986a-4956-8910-c7adbcca9f8d	15-30 m
		3850d166-06e8-4f4a-a728-5aa00e79da0f	0.59-0.69 m
		be5d9c6d-d2eb-4331-a10a-98ef4e3b1ab4	3 m
		a31d552f-b267-464c-8d00-a42f9ebff639	Satellite Imagery
		50dc7186-c190-4f5e-88a7-0d63eadd2e95	Archive/Collection
		c10d2d2c-17d7-4512-8c95-926d15d05bb3	Archaeological Monitoring
		f2a6037f-a32c-44f7-b81a-3016e3412267	Median (Central Zagros, Iran)
		038bc40f-b81c-4c77-ba48-4f135f5de94f	Feature Evidence Interpretation Certainty Type
		32588a4d-8b11-4794-b281-6731e54eb4f7	Definite
		46233116-d279-45c5-845e-229384b3f91a	Low
		ebd0a3ee-cfc9-469e-b1d3-1a82d5dcf700	High
		b90f0774-ace0-4c50-82e7-4ace310f91c2	Not Applicable
		84c81a5b-ec70-4616-958f-ff1959782b18	Negligible
		0e26dbf1-dcbc-419f-b8f4-9d574ccb932b	Medium
		a4e6f353-81f3-4288-bf3e-17d76afa8f9f	Bay/Inlet
		13be70c8-e81e-468f-a8ac-1b7d1728f78c	MIS2
		2dfa5732-5e95-4784-b859-e77c79ad51e7	was owned/managed by / owned/managed
		036b7238-c6d8-41c1-b87c-0a8407b45fda	Palaeolithic, Middle (Iran)
		4aa8a6d7-67b7-4ad4-a621-f99fd55fba7d	Chalcolithic, Late (Arabia)
		eb94f91a-8faa-4b36-9185-428cd37c61fa	Palaeolithic (Iran)
		d83fb5ec-7d26-43f4-950e-3e2e1267a6d5	Architectural Description
		1156af15-d8f8-459a-94c7-349f3660459f	Tape Measure/Surveyor's Wheel
		26d4c8d6-1894-4ff3-83a9-48fbcfa993c3	Late Bronze Age (Northeast Iran)
		a3c358ca-2d43-47b1-be65-2dbd6416b23f	Early Bronze Age (Arabia)
		8311d33b-4350-4c1b-ad0e-6d43c0637c27	Early Bronze Age (Southern Levant)
		dbd75d43-9d60-4976-a6dc-9562aecd0c18	Early Bronze Age 1 (Southern Levant)
		c44513cb-e153-47b9-8177-52ab593cffa5	Early Bronze Age 3 (Southern Levant)
		be95e960-d5b8-4f41-9f9f-fc0acb4f4630	Early Bronze Age 4 (Southern Levant)
		74993a40-7fdd-48be-8699-80db292e8284	Early Bronze Age 2 (Southern Levant)
		661baef1-5670-4c7a-9646-3fd10bca294d	Certain
		7fa56987-d657-41cb-98b6-bb069b3091dc	Second World War (MENA)
		2190f3dc-8bef-4394-a28b-01bbaeb29b01	Post-Achaemenid/Hellenistic/Seleucid, Early (Levant/Mesopotamia/Iran)
		a4c45c86-97ba-4adc-a539-5661d69fabc4	Start Date
		9ea8f42f-9130-4f5f-9de3-a440ba7a28cf	Protected
		bda8b009-22fa-4a4b-9d45-4850e1808026	Imagery Camera Sensor Resolution Type
		697d2753-0197-4e04-bd68-5bfd4cdd8373	Not Applicable
		77a4cc05-4bef-4cca-901e-2555cf45346f	Unknown
		0a54c7ba-bd4a-42a5-b7b2-5c9d71dd3b13	Other/Unlisted
		f6d8833a-5201-4989-8f19-aadadec4d3aa	Sand Sheet
		0f2755df-a70f-40e4-a2b2-4305f467e1fc	Neolithic (Iran)
		01d34d59-c1f8-4d6b-a68f-38f25b5ebe59	Chalcolithic, Early Banesh/Yahya IVC (Southern Iran)
		f2b43d05-3af4-4991-9390-52e499b47c8a	MEGA-Jordan (Middle Eastern Geodatabase for Antiquities)
		9e889636-00cc-4e03-b19f-b8d8137d9cc3	River channel/wadi/khor
		fcd826ea-7c9e-4e14-9bf4-f127ceb9919c	Unknown
		c5ff3b1d-6242-4c3f-8e0a-e760334caf5a	Late Bronze Age (Arabia)
		f8aba848-573d-48c6-8ef5-b6e4a3126f44	Colour/Texture Difference
		a28dbcdc-45a0-4ac4-bb99-1b45d6834ab6	Palaeolithic (North Africa)
		1c4de78f-fb86-4f58-ace9-fba889816324	Roman Imperial, Early (North Africa)
		56b4716d-d282-4c04-a43e-b34e86dad561	Strip camera
		364be441-cec7-4e8e-b041-78e43ef49263	Concrete (Reinforced)
		fbc0e6f9-07bf-4b42-97b9-4648b7c02152	Unit Of Measurement
		8547635b-5b75-498a-a53f-772b1cdfbdfe	metres (m)
		165c1216-ada7-455f-afc4-83f9be58464e	kilometres (km)
		6e7dc85d-444a-4628-ae4e-81f594fcce8e	Metric
		e5569320-e1e1-4bee-9cfa-f39a3c1f32b4	miles (mi)
		6419c3c3-3b02-4d5c-8faf-7413aa607977	millimetres (mm)
		748993aa-542b-4c69-acfa-c21bcc9aecc2	square kilometres (km2)
		2fbf0d1f-be5f-4df7-abdb-7cfb9b0ed3be	Other
		27c79f91-507a-4416-aa0d-8e16be31f781	square miles (mi2)
		237aaff8-bad1-4670-a54e-8fd089d1deb7	yards (yd)
		7b9944d5-cdab-4bb4-9ce1-ffb8e42d8867	acres (ac)
		ab19d0ca-2ba1-4113-bda2-8f6c7ef94c28	hectares (ha)
		e65e4fda-d69f-42e6-8da0-772dc682eacc	pounds
		9fd7244d-f86c-42b3-bea2-bb128b8555d7	feet (ft)
		5ce507ed-65e6-4091-9c7a-f8010f36f3b2	Imperial
		5a16de93-ffc7-4cae-9ee7-0ee420a4621b	square feet (ft2)
		975b0bd8-9aa8-455a-b78c-468b6392528e	Plan
		7d5c799e-7392-46e2-83dc-6d5a4d49706f	Transect/Grid Survey
		3cbb71c2-4c99-436b-b4ae-782980e2d849	Bronze Age, Susa V/ Old Elamite II (Khuzestan)
		02f101c0-699f-43f2-a222-9f7182af5cba	Risk Level
		5db4b21b-28a7-4992-8b15-3cba83e28b9a	High
		d5fdfd0e-b5c1-4bc1-a74a-a9f7137d5e5b	Very High
		56d60000-f504-42fb-ae76-eed8b416c537	Low
		eebcdade-b3d0-4a04-98e4-9da15a49bb55	Urgent
		50cc3f74-dd82-47a1-825b-6fc1833f744d	Every 6 Months
		1577221f-558e-45b2-ae44-8d01487dfb90	Differential GPS (DGPS)
		de6f3028-0e9b-4609-87fe-08a2b8d70a7f	Bronze Age, Akkadian (Southern Mesopotamia)
		513214e4-d7ab-4374-841b-ea189c92ea9d	Bare
		c76c187e-6dbf-42d4-af2f-cd6ead722adb	Tidal Range Type
		f103608c-9bd5-4232-be26-258ab75b7466	Macrotidal (>4m)
		47f74ee3-2c37-401c-8bd3-501150b0d767	Mesotidal (2-4m)
		bd3c9d01-f276-43f5-98a3-23ec9f30b4a3	Microtidal (inf 2m)
		43315594-3c79-4dd7-aa13-025feb03bbcd	Neolithic, Late (Arabia)
		2d3353e2-91e8-4cb5-b552-7593f6b8c37f	Description Type
		59c168a1-fc64-4f7a-822e-918741cc7a1c	Old ArchesID
		6106ed58-147f-4832-a239-8e4351089659	Comments
		e27f81d4-4519-450c-b53b-6cb70b8dbf6d	Primary
		aa064973-2664-4fae-8876-a8481d2e760a	General Description
		7d0b958d-c7a3-4b9b-bf6d-59ce567d4223	After Each Rainy/Storm Season
		317b9e78-8dc3-4fdb-8b17-59e41854f30c	Video/Moving Image
		f5d7df85-a8f5-4d61-9012-94e94929f783	Bronze Age, Early Dynastic III (Southern Mesopotamia)
		517fe434-46c8-4474-b29a-dbef89bec207	Pushbroom
		12fb7833-8d95-4088-87c7-ec8f88ad9611	Built-up
		9579258b-b775-4d8f-8b90-fe5df55045d5	Holocene
		fa0d03e8-4e9d-4578-8f94-661745b78263	Lower and Early Holocene / Greenlandian
		ed698d73-ed93-47ef-8266-93e70b4e0e2b	Sailing Vessel
		cd77556a-5c03-46de-978d-6227fd8da8c6	Iron Age 1 (Southern Levant)
		e98c3a3d-a849-4b1d-afb1-85a672fb6a41	Landslide
		f063e889-fae4-41a8-a24d-320f0ea1b930	Iron Age (Northern Levant)
		055b38df-01d7-49f6-aa5a-7dfbe1181361	Iron Age, Late (Northern Levant)
		9fc8f637-2483-4778-aea2-f537874927e0	Iron Age, Middle (Northern Levant)
		ac75cf84-4ba4-40cb-a912-36485c00ac0f	Camera Operator/Vehicle
		a8e4b834-3149-4c67-9d88-0483646f82d4	UAV (Unmanned Aerial Vehicle)
		7fd37e1f-7f80-407d-929d-cafc72b3c122	Hand-operated (Aerial)
		53ce3cc5-c4dd-47ee-b353-cde997d603cc	Discontinue Monitoring
		5999f6b4-41d0-4f91-989e-cd46dd2e806e	Pleistocene
		05629a44-adf0-407d-934f-1462876084e8	Lower and Early Pleistocene / Calabrian
