Geometric Place Expression,Assessment Activity Date,Disturbance Date Occurred Before,Disturbance Date Occurred On ,Recommendation Type,EAMENA ID,Datum Type,Threat Probability ,Cultural Period Certainty,Site Feature Arrangement Type,Site Feature Number Type,Heritage Place Resource Instance,Assessment Investigator - Actor,GE Imagery Acquisition Date,Disturbance Date From,Disturbance Date To ,Imagery Acquisition Date,Designation To Date,Disturbance Date Occurred On ,Disturbance Date From,Disturbance Date To ,Land Cover Assessment Date,Maximum Depth/Min Elevation,Tidal Range,Detailed Condition Assessments,Threat Cause Type,Depositional Process,Spatial Coordinates Ref System,Disturbance Cause Assignment Assessor Name - Actor,Overall Site Morphology Type,Overall Site Shape Type,Archaeological From Date,Overall Condition State Type,Assessment Activity Type,Disturbance Cause Certainty ,SH Date to,Measurement Source Type ,Disturbance Cause Category Type,Site Feature Interpretation Number Type,Investigator Role Type,Archaeological To Date,Cultural Period Type,Heritage Place Function,Effect Type,Geometry Qualifier,Cultural Sub-period Certainty,Heritage Place Function Certainty ,Datum Description/EPSG code,Address,Address Type,Administrative Division ,Administrative Division Type,Construction Technique,Material Type,Material Class,Measurement Unit,Measurement Number,Site Feature Interpretation Type,Site Feature Form Type Certainty,Site Feature Shape Type,Country Type,Information Resource,Site Feature Interpretation Certainty,Site Feature Form Type,Google Earth Assessment,Effect Certainty,Minimum Depth/Max Elevation,Wave Climate,Heritage Place Type,Land Cover Type,General Description,Geometry Extent Certainty,SH Date From,Related Geoarchaeology/Palaeolandscape,Dimension Type,Date Inference Making Actor Name,Threat Inference Making Assessor Name - Actor,Built Component,Location Certainty,Disturbance Cause Type ,Overall Archaeological Certainty Value ,Grid ID,Cultural Sub-period Type,Threat Category,Fetch Type,Bedrock Geology Type,Surficial Geology Type,Priority Type,Information Resource Acquisition Date,Designation,Resource Name,Topography Type,Damage Extent Type,AH Date To,Designation From Date,General Description Type,Name Type,Resource Orientation,Cadastral Reference,Disturbance Date Occurred Before,Intervention Activity Type,BP Date To,AH Date From,BP Date From,Restricted Access Record Designation,resourceid
GEOMETRYCOLLECTION (POINT (35.981339 34.041057)),19/12/2017,,,,EAMENA-0127076,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,Unknown,,,Unknown,,,,,,,,,,,,,,,,Sub-surface Material,Medium,Irregular,Lebanon,,Low,Colour/Texture Difference,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000031,,,,,,Designation,,None,,,,,,,107a5489-48f7-4f58-8e8b-e25efa938b2a
GEOMETRYCOLLECTION (POINT (35.987218 34.017926)),19/12/2017,,,,EAMENA-0127075,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Building/Enclosure,High,Rectangular/Square,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,High,E35N34-22,,,,,,,,,E35N34-22_000030,,,,,,Designation,,None,,,,,,,cc4d7882-a420-4731-ab48-bf9b7bc1f2c6
GEOMETRYCOLLECTION (POINT (35.976481 34.111011)),19/12/2017,,,,EAMENA-0127077,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Reservoir/Birka,Medium,Rectangular/Square,Lebanon,,Medium,Depression/Hollow,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000032,,,,,,Designation,,None,,,,,,,c8f66e36-edab-47c1-9992-057b38199006
GEOMETRYCOLLECTION (POINT (35.981209 34.148079)),19/12/2017,,,,EAMENA-0127078,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Rectangular/Square,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000033,,,,,,Designation,,None,,,,,,,1fc519f9-7642-4e5b-88c7-e50404dfd66c
GEOMETRYCOLLECTION (POINT (35.974798 34.215392)),19/12/2017,,,,EAMENA-0127080,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Building/Enclosure,Medium,Rectangular/Square,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000035,,,,,,Designation,,None,,,,,,,77cbc47c-5bfa-41f0-8d84-538cfb784367
GEOMETRYCOLLECTION (POINT (35.980726 34.203126)),19/12/2017,,,,EAMENA-0127079,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Semi-circular,Lebanon,,Low,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000034,,,,,,Designation,,None,,,,,,,89019f17-7ffe-4825-a356-c0b0d983a749
GEOMETRYCOLLECTION (POINT (35.979119 34.242645)),19/12/2017,,,,EAMENA-0127081,,,Not Applicable,"Dispersed, Unknown","2 to 5, 1",,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,"2 to 5, 1",,,Unknown,,,,,,,,,,,,,,,,"Church/Chapel, Building/Enclosure","High, High","Rectangular/Square, Unknown",Lebanon,,"Definite, Medium","Structure, Structure",None,,,,,,,,,,,None,,,Medium,,Definite,E35N34-22,,,,,,,,,"Li05448, Hasroun, Mar Laba, E35N34-22_000036",,,,,,"Alternative Reference, Toponym, Toponym, Designation",,None,,,,,,,55bd93e8-14fe-4fdd-8f99-b71862be4033
GEOMETRYCOLLECTION (POINT (35.973213 34.1188)),19/12/2017,,,,EAMENA-0127082,,,Not Applicable,"Discrete, Adjoining, Discrete","1, 2 to 5, 1",,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,"Medium, Medium, Low","Sub-circular, Sub-circular, Irregular",Lebanon,,Low,"Structure, Structure, Colour/Texture Difference",None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000037,,,,,,Designation,,None,,,,,,,53625a0b-7f4b-44ea-8590-ae0fc019ebe7
GEOMETRYCOLLECTION (POINT (35.96956 34.117884)),19/12/2017,,,,EAMENA-0127083,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000038,,,,,,Designation,,None,,,,,,,b35c844d-158b-46f7-a1d1-be6e684c5f52
GEOMETRYCOLLECTION (POINT (35.968403 34.096518)),19/12/2017,,,,EAMENA-0127084,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Enclosure,Medium,Semi-circular,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000039,,,,,,Designation,,None,,,,,,,24f80d0f-08b6-4815-a5f6-8e15ca5703ab
GEOMETRYCOLLECTION (POINT (35.968839 34.005839)),19/12/2017,,,,EAMENA-0127085,,,Not Applicable,"Discrete, Discrete","1, 1",,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,Unknown,,,Unknown,,,,,,,,,,,,,,,,Sub-surface Material,"Low, Medium","Irregular, Irregular",Lebanon,,Low,"Rubble Spread/Architectural Fragments, Colour/Texture Difference",None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000040,,,,,,Designation,,None,,,,,,,10062dfc-fc70-4ad4-bb61-cbd1c09f6c28
GEOMETRYCOLLECTION (POINT (35.962081 34.001896)),19/12/2017,,,,EAMENA-0127086,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Building/Enclosure,High,Rectangular/Square,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,High,E35N34-22,,,,,,,,,E35N34-22_000041,,,,,,Designation,,None,,,,,,,3359a186-338c-4281-92de-a13277624134
GEOMETRYCOLLECTION (POINT (35.959754 34.048275)),19/12/2017,,,,EAMENA-0127087,,,Probable,Unknown,Unknown,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Epipalaeolithic (Levant/Mesopotamia),,,,,,,,,,,,,,,,Settlement/Habitation Site,Not Applicable,Unknown,Lebanon,,Definite,Unknown,None,,,,,,,,,,,None,,,High,,Definite,E35N34-22,,,,,,,,,"Li05217, Nabaa el Mughara, E35N34-22_000042",,,,,,"Alternative Reference, Toponym, Designation",,None,,,,,,,45d4f182-481f-4551-8592-2d576fdd9832
GEOMETRYCOLLECTION (POINT (35.964682 34.088989)),19/12/2017,,,,EAMENA-0127088,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-rectangular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000043,,,,,,Designation,,None,,,,,,,acba796b-9a64-4b3f-af61-27e2c0bf7493
GEOMETRYCOLLECTION (POINT (35.964976 34.094352)),19/12/2017,,,,EAMENA-0127089,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Semi-circular,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000044,,,,,,Designation,,None,,,,,,,de1058dd-2daf-4e69-9a5d-98e83ea9af67
GEOMETRYCOLLECTION (POINT (35.962708 34.101711)),19/12/2017,,,,EAMENA-0127090,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,Medium,Sub-circular,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000045,,,,,,Designation,,None,,,,,,,4bcd1767-80e3-496f-a9a2-a97e1f5bf616
GEOMETRYCOLLECTION (POINT (35.9629 34.118608)),19/12/2017,,,,EAMENA-0127091,,,Not Applicable,"Discrete, Clustered","1, 2 to 5",,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,"Medium, Medium","Sub-circular, Rectangular/Square",Lebanon,,Medium,"Small Mound/Cairn, Structure",None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000046,,,,,,Designation,,None,,,,,,,c069b103-4a8c-44a9-bcae-569653580481
GEOMETRYCOLLECTION (POINT (35.963554 34.14947)),19/12/2017,,,,EAMENA-0127092,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Field System,High,Sub-rectangular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000047,,,,,,Designation,,None,,,,,,,25e6116b-40b2-4628-bd14-d6f6c5b84eff
GEOMETRYCOLLECTION (POINT (35.963099 34.150891)),19/12/2017,,,,EAMENA-0127093,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000048,,,,,,Designation,,None,,,,,,,801cbf65-2102-48bc-aa5b-ba98750fe25c
GEOMETRYCOLLECTION (POINT (35.962799 34.175018)),19/12/2017,,,,EAMENA-0127094,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,Unknown,,,Unknown,,,,,,,,,,,,,,,,Unknown,Low,Irregular,Lebanon,,Not Applicable,Cave,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000049,,,,,,Designation,,None,,,,,,,1649a371-38d9-4dc9-ac27-a3a04a0b3ace
GEOMETRYCOLLECTION (POINT (35.964411 34.183743)),19/12/2017,,,,EAMENA-0127095,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-rectangular,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000050,,,,,,Designation,,None,,,,,,,69d1a56e-33d1-48fd-8c74-566531758fe5
GEOMETRYCOLLECTION (POINT (35.962547 34.18433)),19/12/2017,,,,EAMENA-0127096,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,Medium,Sub-circular,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000051,,,,,,Designation,,None,,,,,,,01d793c4-6c40-4408-9101-e23b876359bc
GEOMETRYCOLLECTION (POINT (35.96441 34.186055)),19/12/2017,,,,EAMENA-0127097,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,Medium,Sub-rectangular,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000052,,,,,,Designation,,None,,,,,,,1e5583ce-37b7-4860-927d-2aa8d62ad813
GEOMETRYCOLLECTION (POINT (35.957782 34.231212)),19/12/2017,,,,EAMENA-0127098,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Building/Enclosure,High,Rectangular/Square,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,High,E35N34-22,,,,,,,,,E35N34-22_000054,,,,,,Designation,,None,,,,,,,790248d1-7c02-45d9-be6d-e2535b17c5f9
GEOMETRYCOLLECTION (POINT (35.958274 34.230197)),19/12/2017,,,,EAMENA-0127100,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Enclosure,Medium,Rectilinear,Lebanon,,Medium,Bank/Wall,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000056,,,,,,Designation,,None,,,,,,,eeb5dedb-ec83-41fd-996e-dddadaba004b
GEOMETRYCOLLECTION (POINT (35.957074 34.231237)),19/12/2017,,,,EAMENA-0127099,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Building/Enclosure,Medium,Rectangular/Square,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,High,E35N34-22,,,,,,,,,E35N34-22_000055,,,,,,Designation,,None,,,,,,,0466d433-219d-40bb-aded-e505d2a35785
GEOMETRYCOLLECTION (POINT (35.953479 34.228848)),19/12/2017,,,,EAMENA-0127101,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,High,E35N34-22,,,,,,,,,E35N34-22_000057,,,,,,Designation,,None,,,,,,,57875238-967c-4c08-a673-22fafa298e51
GEOMETRYCOLLECTION (POINT (35.957052 34.227974)),19/12/2017,,,,EAMENA-0127102,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Building/Enclosure,High,Rectangular/Square,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000058,,,,,,Designation,,None,,,,,,,6a3096c7-4b60-4a5d-9531-8db44becbd3a
GEOMETRYCOLLECTION (POINT (35.959622 34.228567)),19/12/2017,,,,EAMENA-0127103,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Building,High,Rectangular/Square,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,High,E35N34-22,,,,,,,,,E35N34-22_000059,,,,,,Designation,,None,,,,,,,ef3f2fec-f2e4-4731-85fe-0b575b757736
GEOMETRYCOLLECTION (POINT (35.960163 34.2271)),19/12/2017,,,,EAMENA-0127104,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Building,High,Rectangular/Square,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,High,E35N34-22,,,,,,,,,E35N34-22_000060,,,,,,Designation,,None,,,,,,,71be20f1-0e2c-4ae8-b147-c83c67c818a1
GEOMETRYCOLLECTION (POINT (35.953643 34.226208)),19/12/2017,,,,EAMENA-0127105,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000061,,,,,,Designation,,None,,,,,,,fb375d23-9373-4cdf-8875-36f8eff5f106
GEOMETRYCOLLECTION (POINT (35.95421 34.100736)),19/12/2017,,,,EAMENA-0127107,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,Unknown,,,Unknown,,,,,,,,,,,,,,,,Unknown,Medium,Irregular,Lebanon,,Not Applicable,Cave,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000063,,,,,,Designation,,None,,,,,,,888fad7e-93bf-412e-942e-0902b64efb9c
GEOMETRYCOLLECTION (POINT (35.953502 34.066079)),19/12/2017,,,,EAMENA-0127108,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Semi-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000064,,,,,,Designation,,None,,,,,,,f80e680c-7a0d-4dd4-a53a-2269f03449f0
GEOMETRYCOLLECTION (POINT (35.958429 34.053321)),19/12/2017,,,,EAMENA-0127109,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Rectangular/Square,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000065,,,,,,Designation,,None,,,,,,,e469d052-4c89-40b5-b502-a97ce5b54c06
GEOMETRYCOLLECTION (POINT (35.95553 34.2258)),19/12/2017,,,,EAMENA-0127106,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Building/Enclosure,Medium,Rectangular/Square,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,High,E35N34-22,,,,,,,,,E35N34-22_000062,,,,,,Designation,,None,,,,,,,28d98e7c-6237-4245-8065-3f509484cd9d
GEOMETRYCOLLECTION (POINT (35.955441 34.044308)),19/12/2017,,,,EAMENA-0127110,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Enclosure,Medium,Sub-circular,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000066,,,,,,Designation,,None,,,,,,,2f225422-0a4c-4847-923b-d75c85871087
GEOMETRYCOLLECTION (POINT (35.955934 34.015188)),19/12/2017,,,,EAMENA-0127111,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Rectangular/Square,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,High,E35N34-22,,,,,,,,,E35N34-22_000067,,,,,,Designation,,None,,,,,,,96d79403-541f-40a6-a25c-4a27cf41772b
GEOMETRYCOLLECTION (POINT (35.956182 34.014503)),19/12/2017,,,,EAMENA-0127112,,,Not Applicable,Adjoining,6 to 10,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,6 to 10,,,Unknown,,,,,,,,,,,,,,,,Enclosure,Medium,Sub-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000068,,,,,,Designation,,None,,,,,,,fc8f902e-ea4d-4694-8287-e8e4875a1710
GEOMETRYCOLLECTION (POINT (35.94771 34.076115)),19/12/2017,,,,EAMENA-0127113,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,Medium,Sub-rectangular,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000069,,,,,,Designation,,None,,,,,,,646ede1b-8867-4286-972b-1ad8e0a59df7
GEOMETRYCOLLECTION (POINT (35.945713 34.145783)),19/12/2017,,,,EAMENA-0127114,,,Not Applicable,Adjoining,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000070,,,,,,Designation,,None,,,,,,,679fcad7-2340-4f5f-8898-96b2b675097f
GEOMETRYCOLLECTION (POINT (35.948115 34.163555)),19/12/2017,,,,EAMENA-0127115,,,Not Applicable,"Adjoining, Discrete, Adjoining","2 to 5, 1, 2 to 5",,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,6 to 10,,,Unknown,,,,,,,,,,,,,,,,Enclosure,"High, High, High","Circular, Rectangular/Square, Sub-circular",Lebanon,,High,"Structure, Structure, Structure",None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000071,,,,,,Designation,,None,,,,,,,0040561a-0eef-4c77-bae7-96aa86898a14
GEOMETRYCOLLECTION (POINT (35.946413 34.17008)),19/12/2017,,,,EAMENA-0127116,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000072,,,,,,Designation,,None,,,,,,,ce7368cd-61b2-42e5-bbdd-80b4f1be9866
GEOMETRYCOLLECTION (POINT (35.947166 34.180055)),19/12/2017,,,,EAMENA-0127118,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000074,,,,,,Designation,,None,,,,,,,12b68009-f1e5-4e85-b643-3685321a8ba3
GEOMETRYCOLLECTION (POINT (35.948578 34.181462)),19/12/2017,,,,EAMENA-0127119,,,Not Applicable,"Dispersed, Dispersed","6 to 10, 2 to 5",,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,"1, 2 to 5, 6 to 10",,,Unknown,,,,,,,,,,,,,,,,"Settlement/Habitation Site, Enclosure, Building/Enclosure","High, High","Rectangular/Square, Irregular",Lebanon,,"Medium, High, High","Structure, Structure",None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000075,,,,,,Designation,,None,,,,,,,b93ce165-5464-4a75-a201-81ff9adb3151
GEOMETRYCOLLECTION (POINT (35.947575 34.170915)),19/12/2017,,,,EAMENA-0127117,,,Not Applicable,Clustered,2 to 5,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,2 to 5,,,Unknown,,,,,,,,,,,,,,,,Enclosure,High,Sub-circular,Lebanon,,High,Structure,None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000073,,,,,,Designation,,None,,,,,,,8ea06af6-7352-4044-8962-815b35427e52
GEOMETRYCOLLECTION (POINT (35.949903 34.215162)),19/12/2017,,,,EAMENA-0127120,,,Not Applicable,"Discrete, Clustered","1, 2 to 5",,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,"1, 2 to 5",,,Unknown,,,,,,,,,,,,,,,,"Building, Enclosure","High, High","Rectangular/Square, Irregular",Lebanon,,"Medium, High","Structure, Structure",None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000076,,,,,,Designation,,None,,,,,,,67661f51-7f37-46b7-9263-4923d611eadf
GEOMETRYCOLLECTION (POINT (35.94569 34.228431)),19/12/2017,,,,EAMENA-0127122,,,Not Applicable,Isolated,1,,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,1,,,Unknown,,,,,,,,,,,,,,,,Building,High,Rectangular/Square,Lebanon,,Medium,Structure,None,,,,,,,,,,,None,,,High,,Medium,E35N34-22,,,,,,,,,E35N34-22_000078,,,,,,Designation,,None,,,,,,,98cec639-3bd4-4161-97c5-5e4243217772
GEOMETRYCOLLECTION (POINT (35.949895 34.226813)),19/12/2017,,,,EAMENA-0127121,,,Not Applicable,"Discrete, Clustered","1, 2 to 5",,Jennie Bradbury,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,"1, 2 to 5",,,Unknown,,,,,,,,,,,,,,,,"House/Dwelling, Enclosure","High, High","Rectangular/Square, Sub-circular",Lebanon,,"Medium, High","Structure, Structure",None,,,,,,,,,,,None,,,High,,Low,E35N34-22,,,,,,,,,E35N34-22_000077,,,,,,Designation,,None,,,,,,,2758072c-34ba-45de-a824-1bd9c1c46073
