period,label,spatial_coverage,start,stop,authority,source,publication_year,broader_periods,narrower_periods
http://n2t.net/ark:/99152/p0qhb66bdpm,Laat Neolithicum,Netherlands,-2850,-2001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,http://n2t.net/ark:/99152/p0qhb66vprm http://n2t.net/ark:/99152/p0qhb66stgt
http://n2t.net/ark:/99152/p0qhb66vprm,Laat Neolithicum A,Netherlands,-2850,-2451,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66bdpm,
http://n2t.net/ark:/99152/p0qhb66stgt,Laat Neolithicum B,Netherlands,-2450,-2001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66bdpm,
http://n2t.net/ark:/99152/p0qhb66qx5h,Metaaltijden,Netherlands,-2450,-0013,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,http://n2t.net/ark:/99152/p0qhb666wdz http://n2t.net/ark:/99152/p0qhb66rsmj
http://n2t.net/ark:/99152/p0qhb66rsmj,Bronstijd,Netherlands,-2000,-0801,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66qx5h,http://n2t.net/ark:/99152/p0qhb66bnj8 http://n2t.net/ark:/99152/p0qhb66bgk8 http://n2t.net/ark:/99152/p0qhb66mf9d
http://n2t.net/ark:/99152/p0qhb66bnj8,Vroege Bronstijd,Netherlands,-2000,-1801,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66rsmj,
http://n2t.net/ark:/99152/p0qhb66mf9d,Midden Bronstijd,Netherlands,-1800,-1101,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66rsmj,http://n2t.net/ark:/99152/p0qhb66s4n5 http://n2t.net/ark:/99152/p0qhb66j25w
http://n2t.net/ark:/99152/p0qhb66s4n5,Midden Bronstijd A,Netherlands,-1800,-1501,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66mf9d,
http://n2t.net/ark:/99152/p0qhb66j25w,Midden Bronstijd B,Netherlands,-1500,-1101,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66mf9d,
http://n2t.net/ark:/99152/p0qhb66bgk8,Late Bronstijd,Netherlands,-1100,-0801,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66rsmj,
http://n2t.net/ark:/99152/p0qhb666wdz,IJzertijd,Netherlands,-0800,-0013,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66qx5h,http://n2t.net/ark:/99152/p0qhb662549 http://n2t.net/ark:/99152/p0qhb66wn6t http://n2t.net/ark:/99152/p0qhb66ktnz
http://n2t.net/ark:/99152/p0qhb662549,Vroege IJzertijd,Netherlands,-0800,-0501,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb666wdz,
http://n2t.net/ark:/99152/p0qhb66wn6t,Midden IJzertijd,Netherlands,-0500,-0251,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb666wdz,
http://n2t.net/ark:/99152/p0qhb66ktnz,Late IJzertijd,Netherlands,-0250,-0013,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb666wdz,
http://n2t.net/ark:/99152/p0qhb66wh74,Protohistorie,Netherlands,-0012,0449,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66gj99,Romeinse Tijd,Netherlands,-0012,0449,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,http://n2t.net/ark:/99152/p0qhb666h98 http://n2t.net/ark:/99152/p0qhb66hjjk http://n2t.net/ark:/99152/p0qhb66szgv
http://n2t.net/ark:/99152/p0qhb66hjjk,Vroeg Romeinse Tijd,Netherlands,-0012,0069,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66gj99,http://n2t.net/ark:/99152/p0qhb66twbd http://n2t.net/ark:/99152/p0qhb66bs4q
http://n2t.net/ark:/99152/p0qhb66bs4q,Vroeg Romeinse Tijd A,Netherlands,-0012,0024,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66hjjk,
http://n2t.net/ark:/99152/p0qhb66twbd,Vroeg Romeinse Tijd B,Netherlands,0025,0069,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66hjjk,
http://n2t.net/ark:/99152/p0qhb66szgv,Midden Romeinse Tijd,Netherlands,0070,0269,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66gj99,http://n2t.net/ark:/99152/p0qhb66tw94 http://n2t.net/ark:/99152/p0qhb66csm4
http://n2t.net/ark:/99152/p0qhb66tw94,Midden Romeinse Tijd A,Netherlands,0070,0149,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66szgv,
http://n2t.net/ark:/99152/p0qhb66csm4,Midden Romeinse Tijd B,Netherlands,0150,0269,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66szgv,
http://n2t.net/ark:/99152/p0qhb666h98,Laat Romeinse Tijd,Netherlands,0270,0449,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66gj99,http://n2t.net/ark:/99152/p0qhb66f5cs http://n2t.net/ark:/99152/p0qhb66sxn4
http://n2t.net/ark:/99152/p0qhb66sxn4,Laat Romeinse Tijd A,Netherlands,0270,0349,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb666h98,
http://n2t.net/ark:/99152/p0qhb66f5cs,Laat Romeinse Tijd B,Netherlands,0350,0449,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb666h98,
http://n2t.net/ark:/99152/p0qhb6622s5,Historie,Netherlands,0450,1950,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,http://n2t.net/ark:/99152/p0qhb66w8x7 http://n2t.net/ark:/99152/p0qhb664bxt
http://n2t.net/ark:/99152/p0qhb664bxt,Middeleeuwen,Netherlands,0450,1499,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb6622s5,http://n2t.net/ark:/99152/p0qhb66f748 http://n2t.net/ark:/99152/p0qhb669pvx http://n2t.net/ark:/99152/p0qhb66kbkr
http://n2t.net/ark:/99152/p0qhb66f748,Vroege Middeleeuwen,Netherlands,0450,1049,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb664bxt,http://n2t.net/ark:/99152/p0qhb66d7sn http://n2t.net/ark:/99152/p0qhb66zbrp http://n2t.net/ark:/99152/p0qhb664q3k http://n2t.net/ark:/99152/p0qhb66h2p5
http://n2t.net/ark:/99152/p0qhb66d7sn,Vroege Middeleeuwen A,Netherlands,0450,0524,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66f748,
http://n2t.net/ark:/99152/p0qhb664q3k,Vroege Middeleeuwen B,Netherlands,0525,0724,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66f748,
http://n2t.net/ark:/99152/p0qhb66zbrp,Vroege Middeleeuwen C,Netherlands,0725,0899,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66f748,
http://n2t.net/ark:/99152/p0qhb669pvx,Hoge Middeleeuwen,Netherlands,0900,1249,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb664bxt,
http://n2t.net/ark:/99152/p0qhb66h2p5,Vroege Middeleeuwen D,Netherlands,0900,1049,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66f748,
http://n2t.net/ark:/99152/p0qhb66kbkr,Late Middeleeuwen,Netherlands,1050,1499,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb664bxt,http://n2t.net/ark:/99152/p0qhb66v74w http://n2t.net/ark:/99152/p0qhb66m48r
http://n2t.net/ark:/99152/p0qhb66m48r,Late Middeleeuwen A,Netherlands,1050,1249,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66kbkr,
http://n2t.net/ark:/99152/p0qhb66v74w,Late Middeleeuwen B,Netherlands,1250,1499,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66kbkr,
http://n2t.net/ark:/99152/p0qhb66w8x7,Nieuwe Tijd,Netherlands,1500,1944,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb6622s5,http://n2t.net/ark:/99152/p0qhb66c3n7 http://n2t.net/ark:/99152/p0qhb669hmk http://n2t.net/ark:/99152/p0qhb66w2n9
http://n2t.net/ark:/99152/p0qhb669hmk,Nieuwe Tijd Vroeg,Netherlands,1500,1649,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66w8x7,
http://n2t.net/ark:/99152/p0qhb66c3n7,Nieuwe Tijd Midden,Netherlands,1650,1849,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66w8x7,
http://n2t.net/ark:/99152/p0qhb66w2n9,Nieuwe Tijd Laat,Netherlands,1850,1944,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66w8x7,http://n2t.net/ark:/99152/p0qhb6676qp
http://n2t.net/ark:/99152/p0qhb6676qp,Tweede Wereldoorlog,Netherlands,1940,1944,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,http://n2t.net/ark:/99152/p0qhb66w2n9,
http://n2t.net/ark:/99152/p0qhb66d849,Recent,Netherlands,1945,2000,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66jmxk,Neolithic,Norway,-4000,-1801,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66358p,Bronze Age,Norway,-1800,-0501,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb667g25,Iron Age,Norway,-0500,1049,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb662dz7,Medieval,Norway,1050,1536,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb669xvr,Post Medieval,Norway,1537,2000,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66dd6w,Mesolithic,Poland,-8200,-4501,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66sx95,Neolithic,Poland,-4500,-1801,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb665rjw,Bronze Age,Poland,-1800,-0401,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66fwwp,Iron Age,Poland,-0400,0099,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb6698w5,Roman,Poland,0100,0374,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66cqgd,Early Medieval,Poland,0375,0599,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66sg3z,Medieval,Poland,0600,1249,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb665b9q,Post Medieval,Poland,1250,1499,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66wg7t,Modern,Poland,1500,2000,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66phv4,Paleolitic,Romania,-1198000,-7501,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66hpbt,Protopaleolitic,Romania,-1198000,-698001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66jdjr,Paleolitic Inferior,Romania,-698000,-118001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb665w5p,Paleolitic Mijlociu,Romania,-118000,-31001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66wdb7,Paleolitic Superior,Romania,-31000,-11301,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66xpqr,Epipaleolitic,Romania,-11300,-7501,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66g674,Mesolitic,Romania,-7500,-6601,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66sqrf,Neolitic,Romania,-6600,-5001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66bfkz,Neolitic Timpuriu,Romania,-6600,-5501,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb668fqq,Neolitic Dezvoltat,Romania,-5500,-5001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66n62q,Eneolitic,Romania,-5000,-3801,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66596k,Eneolitic Timpuriu,Romania,-5000,-4601,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66ns52,Eneolitic Dezvoltat,Romania,-4600,-3801,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66n4v2,Tranziţia de la Eneolitic la Epoca Bronzului,Romania,-3800,-3501,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66tmdw,Epoca Bronzului,Romania,-3500,-1051,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66bqk3,Epoca Timpurie a Bronzului,Romania,-3500,-2301,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66kd5q,Epoca Mijlocie a Bronzului,Romania,-2300,-1601,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66vdzb,Epoca Târzie a Bronzului,Romania,-1600,-1051,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66twkg,Epoca Fierului,Romania,-1050,0106,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb667jk4,Prima Epocă a Fierului,Romania,-1050,-0451,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66gjgr,A Doua Epocă a Fierului,Romania,-0450,0106,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66kqd5,Epoca Romană,Romania,0107,0274,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66hsr6,Epoca Post Romană,Romania,0275,0373,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb665crt,Epoca Migraţiilor,Romania,0374,0799,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66dc2g,Evul Mediu,Romania,0800,1820,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66pmd2,Evul Mediu Timpuriu,Romania,0800,1299,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb666484,Evul Mediu Dezvoltat,Romania,1300,1600,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb669gq7,Evul Mediu Târziu,Romania,1601,1820,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66jtnr,Epoca Modernă,Romania,1821,1877,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66ht5d,Epoca Contemporană,Romania,1878,2000,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66rncf,Paleolitico Inferiore,Sardinia,-600000,-150001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb668z7g,Paleolitico medio,Sardinia,-150000,-40001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb665ztt,Paleolitico superiore,Sardinia,-40000,-10001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb664vnc,Mesolitico,Sardinia,-10000,-5001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66rp7h,Neolitico,Sardinia,-5000,-3201,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66sfrc,Eneolitico,Sardinia,-3200,-2201,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66xsnx,Età del Bronzo,Sardinia,-2200,-0851,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb664pbd,Prima Età del Bronzo,Sardinia,-2200,-1901,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb668bsj,Bronzo Medio,Sardinia,-1900,-1301,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66pmfb,Tarda Età del Bronzo,Sardinia,-1300,-1151,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66gshv,Bronzo Finale,Sardinia,-1150,-0851,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb6622kc,geometrico,Sardinia,-0850,-0731,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb662n6h,orientalizzante,Sardinia,-0730,-0581,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66dd9s,arcaico,Sardinia,-0580,-0511,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66dvn5,classico,Sardinia,-0510,-0239,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66qzqh,repubblicano,Sardinia,-0238,-0028,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb666fx3,romano,Sardinia,-0238,0599,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66hczt,imperiale,Sardinia,-0027,0399,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb664g3r,tardoantico,Sardinia,0400,0599,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66w4ns,Medievale,Sardinia,0600,1499,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66drm3,moderno,Sardinia,1500,1787,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66q2zt,contemporaneo,Sardinia,1788,2000,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66xzmx,paleolitico,Sicily,-600000,-10001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb669j8v,paleolitico Inferiore,Sicily,-600000,-150001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb6679f4,paleolitico medio,Sicily,-150000,-40001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66j7jg,paleolitico superiore,Sicily,-40000,-10001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
http://n2t.net/ark:/99152/p0qhb66nxkm,mesolitico,Sicily,-10000,-5001,http://n2t.net/ark:/99152/p0qhb66,ARIADNE Data Collection | ARIADNE Consortium | ,2015,,
