Geometric Place Expression,Assessment Activity Date,Disturbance Date Occurred Before,Disturbance Date Occurred On ,Recommendation Type,EAMENA ID,Datum Type,Threat Probability ,Cultural Period Certainty,Site Feature Arrangement Type,Site Feature Number Type,Heritage Place Resource Instance,Assessment Investigator - Actor,GE Imagery Acquisition Date,Disturbance Date From,Disturbance Date To ,Imagery Acquisition Date,Designation To Date,Disturbance Date Occurred On ,Disturbance Date From,Disturbance Date To ,Land Cover Assessment Date,Maximum Depth/Min Elevation,Tidal Range,Detailed Condition Assessments,Threat Cause Type,Depositional Process,Spatial Coordinates Ref System,Disturbance Cause Assignment Assessor Name - Actor,Overall Site Morphology Type,Overall Site Shape Type,Archaeological From Date,Overall Condition State Type,Assessment Activity Type,Disturbance Cause Certainty ,SH Date to,Measurement Source Type ,Disturbance Cause Category Type,Site Feature Interpretation Number Type,Investigator Role Type,Archaeological To Date,Cultural Period Type,Heritage Place Function,Effect Type,Geometry Qualifier,Cultural Sub-period Certainty,Heritage Place Function Certainty ,Datum Description/EPSG code,Address,Address Type,Administrative Division ,Administrative Division Type,Construction Technique,Material Type,Material Class,Measurement Unit,Measurement Number,Site Feature Interpretation Type,Site Feature Form Type Certainty,Site Feature Shape Type,Country Type,Information Resource,Site Feature Interpretation Certainty,Site Feature Form Type,Google Earth Assessment,Effect Certainty,Minimum Depth/Max Elevation,Wave Climate,Heritage Place Type,Land Cover Type,General Description,Geometry Extent Certainty,SH Date From,Related Geoarchaeology/Palaeolandscape,Dimension Type,Date Inference Making Actor Name,Threat Inference Making Assessor Name - Actor,Built Component,Location Certainty,Disturbance Cause Type ,Overall Archaeological Certainty Value ,Grid ID,Cultural Sub-period Type,Threat Category,Fetch Type,Bedrock Geology Type,Surficial Geology Type,Priority Type,Information Resource Acquisition Date,Designation,Resource Name,Topography Type,Damage Extent Type,AH Date To,Designation From Date,General Description Type,Name Type,Resource Orientation,Cadastral Reference,Disturbance Date Occurred Before,Intervention Activity Type,BP Date To,AH Date From,BP Date From,Restricted Access Record Designation,resourceid
"GEOMETRYCOLLECTION (POLYGON ((37.263821 31.894057, 37.263798 31.893966, 37.263866 31.893829, 37.263881 31.893817, 37.264082 31.89365, 37.26409 31.893637, 37.264302 31.893286, 37.264536 31.893145, 37.264582 31.893139, 37.264786 31.892959, 37.264712 31.892778, 37.264409 31.892783, 37.264363 31.89277, 37.264264 31.892659, 37.264248 31.892634, 37.264211 31.892582, 37.263998 31.892478, 37.263968 31.892465, 37.263739 31.892426, 37.263701 31.892426, 37.263685 31.892426, 37.263515 31.892601, 37.263329 31.892724, 37.263008 31.892821, 37.262749 31.892926, 37.262726 31.892945, 37.262427 31.893173, 37.26219 31.893329, 37.262022 31.893336, 37.261991 31.893336, 37.261731 31.893337, 37.261601 31.893472, 37.261463 31.89344, 37.261478 31.893279, 37.261555 31.893077, 37.261202 31.892778, 37.261057 31.892595, 37.260896 31.892647, 37.260506 31.892543, 37.260498 31.892536, 37.260406 31.892308, 37.260398 31.892139, 37.260689 31.892087, 37.260681 31.892081, 37.260658 31.892042, 37.260543 31.891918, 37.260497 31.891898, 37.260489 31.891892, 37.260282 31.891807, 37.260243 31.891794, 37.26022 31.891781, 37.260006 31.891722, 37.259836 31.891709, 37.259675 31.891624, 37.259253 31.891351, 37.259025 31.89128, 37.259077 31.891103, 37.259038 31.890947, 37.25903 31.89092, 37.258945 31.890744, 37.258945 31.890738, 37.258746 31.890549, 37.258723 31.890523, 37.258707 31.890418, 37.258752 31.8903, 37.258821 31.890346, 37.258852 31.890346, 37.258921 31.890476, 37.258944 31.890483, 37.258982 31.890502, 37.259013 31.890522, 37.259281 31.890821, 37.259304 31.890834, 37.259319 31.89086, 37.259334 31.89088, 37.259381 31.891115, 37.259397 31.891155, 37.259505 31.891377, 37.259513 31.89139, 37.259736 31.891507, 37.259759 31.891501, 37.260081 31.891448, 37.260119 31.891455, 37.260196 31.891461, 37.260472 31.891553, 37.260526 31.891553, 37.260565 31.891553, 37.260872 31.891657, 37.26091 31.89167, 37.260979 31.891696, 37.261171 31.891807, 37.261202 31.891827, 37.261264 31.891853, 37.261478 31.892166, 37.261593 31.892596, 37.26177 31.892966, 37.262107 31.892933, 37.26249 31.892588, 37.262528 31.892543, 37.262528 31.892523, 37.262898 31.892244, 37.263229 31.892108, 37.263844 31.891912, 37.26392 31.891912, 37.264242 31.891971, 37.264751 31.892141, 37.26479 31.892173, 37.265217 31.892779, 37.265375 31.893113, 37.264997 31.893533, 37.264966 31.893546, 37.264824 31.893603, 37.264338 31.89384, 37.264058 31.894019, 37.263821 31.894057)))","2018-11-22, 2018-11-22","2018-10-15, 2018-10-15, 2018-10-15","None, None, None",,EAMENA-0184395,,"Probable, Probable, Probable",Not Applicable,Multiple,6 to 10,,"Aysar Rdaideh, Aysar Rdaideh",,"None, None, None","None, None, None",,,"None, None, None","None, None, None","None, None, None",,,,,"Road/Track, Water Action, Grazing/Animal Movement",,,"None, None, None",Positive/Built Feature,Irregular,,Good,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)","High, High, High",,,"Maritime, Natural, Agricultural/Pastoral",6 to 10,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Artefact Displacement, Structural Alteration, Collapse/Structural Damage, Artefact Displacement, Structural Alteration, Collapse/Structural Damage, Artefact Displacement",,,High,,,,,,,,,,,Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","High, High, High, High, High, High, High, High",,,Archaeological Site,,"9d67fdcb-fd14-4890-aaba-924631b44b59, CPF Jordan Training",High,,,,None,,,High,"Road/Track, Water Action, Grazing/Animal Movement",High,E37N31-34,,"Infrastructure/Transport, Natural, Agricultural/Pastoral",,,,,,,ENCLOSURE,Plain/Plateau,11-30%,,,"Old ArchesID, Comments",Toponym,,None,"2018-10-15, 2018-10-15, 2018-10-15",,,,,,a2ac71db-8da2-4073-90ac-e3bc4702974f
"GEOMETRYCOLLECTION (POLYGON ((37.311593 31.998232, 37.311593 31.998278, 37.311565 31.998318, 37.311507 31.998338, 37.311447 31.998327, 37.311381 31.998285, 37.311331 31.998163, 37.311434 31.998134, 37.311555 31.998131, 37.311593 31.998232)))","2018-10-21, 2018-10-21",2018-10-15,None,,EAMENA-0184397,,Possible,Not Applicable,Overlapping,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,Grazing/Animal Movement,,,None,Positive/Built Feature,Irregular,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Medium,,,,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,Earth Displacement,,,High,,,,,,,,,,,Building/Enclosure,High,Unknown,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None",Medium,,,Archaeological Site,,"9dce1658-25cb-4c4e-baec-26d5e83124ba, CPF Jordan Training",High,,,,None,,,High,Grazing/Animal Movement,High,E37N31-34,,Agricultural/Pastoral,,,,,,,ENCLOSURE,Plain/Plateau,No Visible/Known,,,"Old ArchesID, Comments",Toponym,,None,2018-10-15,,,,,,11b955de-86b0-4658-95dc-d2e9c433865a
"GEOMETRYCOLLECTION (POLYGON ((37.455808 31.830096, 37.455602 31.830038, 37.455534 31.829907, 37.455671 31.829673, 37.455697 31.829455, 37.455868 31.829476, 37.455843 31.829608, 37.455851 31.829812, 37.455954 31.829943, 37.455946 31.830045, 37.455808 31.830096)))","2018-12-13, 2018-12-13","2018-10-15, 2018-10-15","None, None",,EAMENA-0184398,,"Probable, Probable",Not Applicable,Dispersed,2 to 5,,"Aysar Rdaideh, Aysar Rdaideh",,"None, None","None, None",,,"None, None","None, None","None, None",,,,,"Grazing/Animal Movement, Water Action",,,"None, None",Positive/Built Feature,Irregular,,Very Bad,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)","High, High",,,"Agricultural/Pastoral, Natural",2 to 5,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Artefact Displacement, Collapse/Structural Damage, Artefact Displacement, Structural Alteration",,,High,,,,,,,,,,,Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","High, High, High, High, Medium",,,Archaeological Site,,"9dd123fa-f842-4c4a-89e4-e571e4ecc6e4, CPF Jordan Training",High,,,,None,,,High,"Grazing/Animal Movement, Water Action",High,E37N31-34,,"Agricultural/Pastoral, Natural",,,,,,,ENCLOSURE,Slopes,61-90%,,,"Old ArchesID, Comments",,,None,"2018-10-15, 2018-10-15",,,,,,7905f0dc-093f-4af6-bda9-c079cd591bee
"GEOMETRYCOLLECTION (POLYGON ((35.666987 31.843562, 35.667245 31.842847, 35.668001 31.842738, 35.668237 31.84297, 35.668537 31.843895, 35.66755 31.844387, 35.667137 31.844159, 35.666987 31.843562)))","2018-03-29, 2018-03-29","2011-01-01, 2011-01-01","None, None",,EAMENA-0184399,,Planned,Not Applicable,Unknown,2 to 5,,"Dana salameen, Dana salameen",,"None, None","None, None",,,"None, None","None, None","None, None",,,,,Excavation (Unclassified),,,"None, None",Negative/Cut/Dug Feature,Circular,,Poor,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)","High, Definite",,,"Domestic Use, Funerary/Memorial",2 to 5,"Government Authority/Staff, Government Authority/Staff",,Unknown,Funerary/Memorial,"Loss/Removal of Archaeological Material, Loss/Removal of Archaeological Material",,,Definite,,,,,,,,,,,Tomb/Grave/Burial,High,Rectangular/Square,Jordan,,Definite,Depression/Hollow,"None, None","High, High",,,Archaeological Site,,"9e6322cf-5c5b-47ba-9899-09f96d7c5192, CPF Jordan Training",High,,,,None,,,High,"Construction, Excavation (Unclassified)",High,E35N31-43,,Funerary/Memorial,,,,,,,tell abu qaraf,Summit,91-100%,,,"Old ArchesID, Comments",Toponym,,None,"2011-01-01, 2011-01-01",,,,,,d3d2fbd0-001d-4bb7-967f-0b3183857c1f
"GEOMETRYCOLLECTION (POLYGON ((37.494937 31.812753, 37.494928 31.812855, 37.494859 31.812943, 37.494713 31.812994, 37.494628 31.812928, 37.494542 31.812892, 37.494559 31.812739, 37.494713 31.81268, 37.494937 31.812753)))","2019-01-19, 2019-01-19",2018-10-13,None,,EAMENA-0184400,,"Probable, Possible, Possible",Not Applicable,Overlapping,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,"Grazing/Animal Movement, Road/Track, Water Action",,,None,Positive/Built Feature,Irregular,,Poor,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)",Not Applicable,,,,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,Enclosure,Not Applicable,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None",,,,Archaeological Site,,"0f53c4a7-868b-4214-bf43-65ecfae3498e, CPF Jordan Training",High,,,,None,,,High,No Visible/Known,High,E37N31-34,,"Agricultural/Pastoral, Infrastructure/Transport, Natural",,,,,,,ENCLOSURE,Plain/Plateau,61-90%,,,"Old ArchesID, Comments",,,None,2018-10-13,,,,,,258998c2-50d4-4a57-a25f-a16c2cd91116
GEOMETRYCOLLECTION (POINT (37.008507 31.999076)),2018-09-26,,,,EAMENA-0184406,,,Not Applicable,Isolated,1,,Samar Habahbeh,,,,,,,,,,,,,,,,,Positive/Built Feature,Irregular,,,Archaeological Assessment (Image Interpretation),,,,,1,Government Authority/Staff,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,Tomb/Grave/Burial,Low,Irregular,Jordan,,Low,Small Mound/Cairn,None,,,,Archaeological Site,,"9f298fb4-bcb0-4850-a4f7-9e390902f4f4, CPF Jordan Training",Medium,,,,None,,,Medium,,Medium,E37N31-33,,,,,,,,,Samar-53,Plain/Plateau,,,,"Old ArchesID, Comments",Alternative Reference,,None,,,,,,,b9253092-75b9-4508-bd3b-45f163abaeb2
"GEOMETRYCOLLECTION (POLYGON ((37.469735 31.84232, 37.469838 31.842422, 37.469633 31.842481, 37.469426 31.84243, 37.469152 31.842452, 37.468851 31.842452, 37.468706 31.842291, 37.468809 31.842036, 37.469109 31.841934, 37.469315 31.842065, 37.469366 31.842328, 37.469641 31.84224, 37.469735 31.84232)))","2018-12-06, 2018-12-06",2018-10-15,None,,EAMENA-0184403,,"Possible, Probable",Not Applicable,Overlapping,2 to 5,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,"Road/Track, Grazing/Animal Movement",,,None,Positive/Built Feature,Irregular,,Very Bad,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Not Applicable,,,,2 to 5,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None",,,,Archaeological Site,,"9e99acd9-1a2e-4074-89fb-fceb803591b3, CPF Jordan Training",High,,,,None,,,High,No Visible/Known,High,E37N31-34,,"Infrastructure/Transport, Agricultural/Pastoral",,,,,,,ENCLOSURE,Plain/Plateau,91-100%,,,"Old ArchesID, Comments",,,None,2018-10-15,,,,,,91bee197-a099-4b69-8983-4dc9ef03598d
"GEOMETRYCOLLECTION (POLYGON ((37.257542 31.990731, 37.257619 31.99084, 37.257645 31.990884, 37.257808 31.990949, 37.257877 31.991073, 37.257765 31.991189, 37.257585 31.991269, 37.25731 31.991095, 37.257181 31.990898, 37.257259 31.990753, 37.257439 31.99068, 37.257542 31.990731)))","2018-11-09, 2018-11-09","2018-10-15, 2018-10-15","None, None",,EAMENA-0184402,,"Probable, Probable",Not Applicable,Overlapping,1,,"Aysar Rdaideh, Aysar Rdaideh",,"None, None","None, None",,,"None, None","None, None","None, None",,,,,"Grazing/Animal Movement, Water Action",,,"None, None",Positive/Built Feature,Irregular,,Fair,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)","High, High",,,"Agricultural/Pastoral, Natural",1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Artefact Displacement, Collapse/Structural Damage, Artefact Displacement, Structural Alteration",,,High,,,,,,,,,,,Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","High, High, High, High, High",,,Archaeological Site,,"9e70f305-1d89-4fa7-8e93-8e8b5470f01e, CPF Jordan Training",High,,,,None,,,High,"Grazing/Animal Movement, Water Action",High,E37N31-34,,"Agricultural/Pastoral, Natural",,,,,,,ENCLOSURE,Plain/Plateau,31-60%,,,"Old ArchesID, Comments",Toponym,,None,"2018-10-15, 2018-10-15",,,,,,fcb82c66-d984-4af9-9f8d-a0243ee3d3a8
"GEOMETRYCOLLECTION (POLYGON ((37.483911 31.776001, 37.483585 31.775643, 37.483388 31.775322, 37.483517 31.775293, 37.48374 31.775599, 37.483972 31.775891, 37.483911 31.776001)))","2019-05-15, 2019-05-15",2018-10-13,None,,EAMENA-0184401,,Probable,Not Applicable,Linear,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,Grazing/Animal Movement,,,None,Positive/Built Feature,Straight,,Good,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)",Medium,,,Agricultural/Pastoral,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Unknown,"Collapse/Structural Damage, Artefact Displacement",,,Not Applicable,,,,,,,,,,,Unknown,High,Straight,Jordan,,Not Applicable,Wall,"None, None","Medium, Medium",,,Archaeological Site,,"9e6558ba-6b60-4746-9f47-12a9f850f9fc, CPF Jordan Training",High,,,,None,,,High,Grazing/Animal Movement,High,E37N31-34,,Agricultural/Pastoral,,,,,,,WALL,Summit,No Visible/Known,,,"Old ArchesID, Comments",,,None,2018-10-13,,,,,,7b711540-a893-4a8c-b340-1a23458041b6
"GEOMETRYCOLLECTION (POLYGON ((35.387356 29.510554, 35.387307 29.510354, 35.388 29.510033, 35.388073 29.510154, 35.387856 29.510276, 35.387901 29.510343, 35.387562 29.510526, 35.387356 29.510554)))","2018-03-29, 2018-03-29",2018-03-29,None,,EAMENA-0184404,,Probable,Probable,Discrete,2 to 5,,"Maher Alamreen, Maher Alamreen",,None,None,,,None,None,None,,,,,Clearance (Hand),,,None,Positive/Built Feature,Irregular,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",High,,,Domestic Use,2 to 5,"Government Authority/Staff, Government Authority/Staff",,Neolithic (Levant/Mesopotamia),"Domestic, Funerary/Memorial","Structural Alteration, Water Damage, Loss/Removal of Archaeological Material, Relocation of Archaeological Features",,,"High, High",,,,,,,,,,,Sub-surface Material,Medium,Irregular,Jordan,,Medium,Rubble Spread/Architectural Fragments,"None, None","High, High, High, High",,,Archaeological Site,,"9ede15eb-3b12-4841-9543-d0afa4ffc587, CPF Jordan Training",High,,,,None,,,High,Wind Action,High,E35N29-32,,Domestic Use,,,,,,,Neolithic site 2,Plain/Plateau,1-10%,,,"Old ArchesID, Comments",Toponym,,None,2018-03-29,,,,,,1018028b-06bb-4100-876c-caffaf01649a
"GEOMETRYCOLLECTION (POLYGON ((37.483082 31.806805, 37.482962 31.806622, 37.483245 31.806586, 37.483271 31.806673, 37.483082 31.806805)))","2019-01-21, 2019-01-21",2018-10-13,None,,EAMENA-0184405,,"Possible, Probable",Not Applicable,Dispersed,2 to 5,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,"Excavation (Hand), Grazing/Animal Movement",,,None,Positive/Built Feature,User defined,,Unknown,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",High,,,Agricultural/Pastoral,2 to 5,"Government Authority/Staff, Government Authority/Staff",,Unknown,Funerary/Memorial,"Collapse/Structural Damage, Artefact Displacement",,,Medium,,,,,,,,,,,Tomb/Grave/Burial,High,Multiple,Jordan,,Medium,Small Mound/Cairn,"None, None","High, High",,,Archaeological Site,,"9eff264f-7adf-4143-83ef-01d96bc3ac20, CPF Jordan Training",High,,,,None,,,High,Grazing/Animal Movement,High,E37N31-34,,"Looting/Illegal Activities, Agricultural/Pastoral",,,,,,,STONING,Summit,No Visible/Known,,,"Old ArchesID, Comments",,,None,2018-10-13,,,,,,9568ae43-be82-4c21-9cc9-36589a6a3c88
GEOMETRYCOLLECTION (POINT (35.912558 31.846299)),2018-02-01,2020-11-17,None,,EAMENA-0184409,,Probable,"Definite, Definite, Definite, Definite, Definite, Definite",,,,Mohammad Mubarak,,None,None,,,None,None,None,,,,,Clearance (Unclassified),,,mohammad mubarak,Positive/Built Feature,Polygonal,,Poor,Archaeological Assessment (Image Interpretation),,,,Building and Development,,Government Authority/Staff,,"Islamic (Levant/Arabia), Islamic (Levant/Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Iron Age (Levant/Mesopotamia), Islamic (Levant/Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia)",Religious,Collapse/Structural Damage,,"Definite, Definite, Definite, Definite, Definite",Medium,,,,,,,,,,,,,,Jordan,,,,None,Low,,,Archaeological Site,,"9fa078c4-5a3e-476b-b156-4c4df9f3474a, CPF Jordan Training",Medium,,,,"None, None, None, None, None, None",mohammad mubarak,,Medium,Clearance (Unclassified),Medium,E35N31-44,"Islamic, Late (Mamluk/Rasulid) (Levant/Arabia), Roman Imperial, Early (Levant/Mesopotamia), Iron Age (Southern Levant), Islamic, Middle (Fatimid/Ayyubid/Crusader) (Levant/Arabia), Byzantine (Levant/Mesopotamia)",Building and Development,,,,,,,YADODH,Unknown,61-90%,,,"Old ArchesID, Comments",Toponym,,None,2020-11-17,,,,,,8dea645b-4142-46a2-a94a-80aca9cc91ef
"GEOMETRYCOLLECTION (POLYGON ((37.024891 31.999959, 37.024884 31.99996, 37.024619 31.999983, 37.024587 31.999984, 37.024405 31.999981, 37.024388 31.999979, 37.024381 31.999976, 37.024268 31.999949, 37.024274 31.999937, 37.024423 31.999755, 37.024427 31.999746, 37.02443 31.999737, 37.024433 31.999728, 37.024483 31.999632, 37.024489 31.99962, 37.024499 31.999605, 37.024506 31.999596, 37.024675 31.999388, 37.024682 31.999373, 37.024685 31.999367, 37.024787 31.999258, 37.024811 31.99924, 37.024908 31.999193, 37.024918 31.999187, 37.024946 31.999177, 37.024973 31.999168, 37.024991 31.999162, 37.025039 31.999146, 37.025064 31.999139, 37.025095 31.999139, 37.025116 31.999147, 37.025163 31.999173, 37.02517 31.999176, 37.02518 31.999184, 37.025191 31.999196, 37.025199 31.999208, 37.025213 31.999231, 37.025224 31.999249, 37.025232 31.999263, 37.025246 31.999284, 37.025257 31.999295, 37.025265 31.99931, 37.025272 31.999325, 37.025283 31.999351, 37.025287 31.999363, 37.025263 31.999509, 37.02525 31.99953, 37.025243 31.999542, 37.025233 31.99956, 37.025167 31.999686, 37.025157 31.999707, 37.024891 31.999959)))","2018-10-29, 2018-10-29",2018-10-29,None,,EAMENA-0184407,,Probable,Not Applicable,Multiple,6 to 10,,"Samar Habahbeh, Samar Habahbeh",,None,None,,,None,None,None,,,,,Clearance (Unclassified),,,None,Positive/Built Feature,Irregular,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Medium,,,Natural,6 to 10,"Government Authority/Staff, Government Authority/Staff",,Unknown,"Hunting/Fishing, Domestic","Loss/Removal of Archaeological Material, Water Damage",,,"Low, Low",,,,,,,,,,,Enclosure,Low,Irregular,Jordan,,Low,Structure,"None, None","Medium, Low",,,Archaeological Site,,"9f3d93db-9adc-419b-9375-7bf454662417, CPF Jordan Training",Low,,,,None,,,Medium,Clearance (Unclassified),Low,E37N31-33,,Natural,,,,,,,,Plain/Plateau,1-10%,,,"Old ArchesID, Comments",,,None,2018-10-29,,,,,,f6820889-1ec2-4c10-aff2-3f9ae7bbf505
"GEOMETRYCOLLECTION (POLYGON ((37.224368 31.994157, 37.224234 31.99416, 37.224219 31.994164, 37.224213 31.994167, 37.224198 31.994169, 37.224084 31.994159, 37.224079 31.994154, 37.224064 31.994152, 37.224046 31.994147, 37.224029 31.994144, 37.223959 31.994095, 37.223959 31.994087, 37.223959 31.994075, 37.223959 31.994065, 37.223959 31.99405, 37.223962 31.994033, 37.223965 31.99402, 37.224 31.993842, 37.224003 31.993832, 37.224006 31.993817, 37.224006 31.993807, 37.224006 31.993792, 37.223989 31.993663, 37.223992 31.993653, 37.223992 31.993641, 37.223992 31.993638, 37.224063 31.993443, 37.224069 31.993435, 37.224075 31.993423, 37.224136 31.993277, 37.224142 31.993267, 37.224142 31.993264, 37.224169 31.993185, 37.224172 31.99318, 37.224199 31.993034, 37.224201 31.993029, 37.22426 31.992977, 37.224275 31.992972, 37.224289 31.992969, 37.224307 31.992964, 37.22431 31.992964, 37.224362 31.992989, 37.224377 31.992989, 37.224395 31.992989, 37.224415 31.992989, 37.224433 31.992989, 37.224453 31.992997, 37.22452 31.993014, 37.224535 31.993019, 37.224552 31.993022, 37.224564 31.993029, 37.224579 31.993037, 37.224622 31.993114, 37.224643 31.993146, 37.22464 31.993166, 37.224637 31.993181, 37.224634 31.993198, 37.224628 31.993238, 37.224622 31.993253, 37.224616 31.993268, 37.224613 31.99328, 37.224607 31.99329, 37.224601 31.993302, 37.224598 31.993312, 37.224593 31.993325, 37.224584 31.993334, 37.224531 31.993463, 37.224531 31.993486, 37.224531 31.993503, 37.224531 31.99352, 37.224531 31.993535, 37.224531 31.99355, 37.22453 31.993565, 37.22453 31.993572, 37.224533 31.993674, 37.224533 31.993686, 37.224533 31.993694, 37.22453 31.993706, 37.22453 31.993719, 37.224524 31.993731, 37.224515 31.993803, 37.224515 31.993823, 37.224515 31.993835, 37.224509 31.993875, 37.224509 31.99389, 37.224509 31.9939, 37.224509 31.993905, 37.224509 31.993924, 37.224509 31.993952, 37.224509 31.993967, 37.224512 31.993977, 37.224509 31.993989, 37.224368 31.994157)))","2018-11-12, 2018-11-12",2018-11-12,None,,EAMENA-0184408,,Probable,Not Applicable,"Multiple, Multiple","2 to 5, 11 to 20",,"Samar Habahbeh, Samar Habahbeh",,None,None,,,None,None,None,,,,,Clearance (Unclassified),,,None,Positive/Built Feature,Curvilinear,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Medium,,,Natural,"2 to 5, 11 to 20","Government Authority/Staff, Government Authority/Staff",,Unknown,"Funerary/Memorial, Domestic","Covered, Loss/Removal of Archaeological Material",,,"Medium, Low",,,,,,,,,,,"Enclosure, Tomb/Grave/Burial","Medium, Medium","Irregular, Irregular",Jordan,,"Medium, Medium","Bank/Wall, Small Mound/Cairn","None, None","Medium, Medium",,,Archaeological Site,,"9f740c3f-8971-48ab-822b-276385467a6a, CPF Jordan Training",Medium,,,,None,,,Medium,Clearance (Unclassified),Medium,E37N31-33,,Natural,,,,,,,,Plain/Plateau,1-10%,,,"Old ArchesID, Comments",,,None,2018-11-12,,,,,,c3285804-92ee-45ba-9362-b3474088adaa
